Image,Text
page_42_line_6.png,"""यावर गांधीजी उद्गारले, ""नाना पाटील, तुमची चळवळ माझ्या तत्त्वात"
page_42_line_7.png,"बसते न बसते यापेक्षा तुम्ही ४२ ची स्वातंत्र्य चळवळ जिवंत ठेवली, सातार्‍्याने या"
page_42_line_8.png,चळवळीचे नाव राखले हे महत्त्वाचे होय. नाना तुम्ही बहादूर आहात. भ्याडाच्या
page_42_line_9.png,"अहिंसेपेक्षा शूराची हिंसा परवडेल असं मानणारा मी आहे.""नाथाजी लाड यांनी"
page_42_line_10.png,सांगितलेली ही आठवण प्रतिसरकारच्या आणि म. गांधींच्याही इतिहासातील एक
page_42_line_11.png,महत्त्वाची घटना आहे.
page_42_line_12.png,त्याचबरोबर प्रतिसरकारच्या वतीने यासंबंधी विचारणा करणारे एक पत्रही
page_42_line_13.png,"महात्माजींना पाठवले होते. या पत्रात, ""आम्ही काँंग्रेसमधे राहू शकत नाही,"
page_42_line_14.png,नियमात बसू शकत नाही. असे काही महाराष्ट्रातले काँग्रेसलवाले म्हणतात.
page_42_line_15.png,"त्यासंबंधी आपळे मत काय आहे? व आम्ही हजर व्हावे काय?""असे विचारले होते."
page_42_line_16.png,"त्यावर महात्माजींनी स्वतःच्या हातांनी लिहून उत्तर पाठवले, ""तुम्हारा हृदय मंजूर"
page_42_line_17.png,"करे तो सवाल हे, हाजिर होने का। काँग्रेस नियमन का कोई सवाल नही उठता है"
page_42_line_18.png,"इसमे । वर्किंग कमिटी जेल में है | बाहर आ जाय तो निर्णय देगी ।""या धन्वंतरींनी"
page_42_line_19.png,सांगितलेल्या आठवणीतली लेखी पत्राची घटना घडल्यावर तर त्त्या'
page_42_line_20.png,काँग्रेसवाल्यांची अवस्था सणसणीत थोबाडात मारल्यासारखी झाली असणार यात
page_42_line_21.png,संशय नाही.
page_42_line_22.png,खरेच म. गांधींच्या जीवनातलीसुद्धा ही फारच महत्त्वाची घटना आहे.
page_42_line_23.png,गांधीच्या अहिंसा तत्त्वाचा खरा अर्थ या घटनेमधून पुढे येतो. जाणीवपूर्वक केलेली
page_42_line_24.png,"हिंसा, हिंसा करूनच चळवळ यझ्वास्वी होईल असे धोरण घेऊन केलेली हिंसा वेगळी"
page_42_line_25.png,"आणि स्वातंत्र्याच्या चळवळीचे काम करीत असता येणार्‍या अडथळ्यांचा, संकटांचा"
page_42_line_26.png,सामना करताना घडलेले काही संरक्षणात्मक हिंसक प्रकार वेगळे. म. गांधी या
page_42_line_27.png,दोन्हीमध्ये स्पष्ट फरक करीत होते. क्रांतिसिंह नाना पाटील आणि त्यांच्या
page_43_line_1.png,"सहकाऱ्यांच्या विचारांची नाळ, तथाकथित दिखावटी गांधीवाद्यांण्था, गांधी"
page_43_line_2.png,विचारांशी जास्त जुळलेली होती हेच सत्य या प्रसंगातून सिद्ध होते.
page_43_line_3.png,१९४२ सालापासून सुरू झालेल्या प्रतिसरकारच्या सक्ञस्र आणि भूमिगत
page_43_line_4.png,चळवळीच्या काळात ब्रिटिशांचा सर्वात जास्त रोख क्रांतिसिंह अण्णांना पकडण्यावर
page_43_line_5.png,होता. ते गावा-गावांतील जनतेला जिल्हाभर सर्वात जास्त माहितीचे होते. त्यामुळे
page_43_line_6.png,त्याना पकडण्यासाठी त्यांचा माग काढणेही सोपे होते. ब्रिटिश पार्लमेंटमध्येही या
page_43_line_7.png,प्रतिसरकारची आणि नाना पाटलांची चर्चा झाली होती. त्यामुळे पकडण्याच्या
page_43_line_8.png,यादीत अर्थातच क्रांतिसिंहांचा नंबर पहिला होता. अण्णांना त्यामुळे सततच
page_43_line_9.png,कोणत्यातरी ठिकाणी लपून रहावे लागे. ही गोष्ट फिरत्या भूमिगतांपेक्षा कठीण
page_43_line_10.png,होती. यातना देणारी होती. पण अण्णांनी या सर्व परिस्थितीला अत्यंत धाडसाने
page_43_line_11.png,आणि धीराने तोंड दिले.
page_43_line_12.png,पोलिसांच्या हाती न लागणारे क्रांतिसिह
page_43_line_13.png,या संदर्भातल्या काही चित्तथरारक आठवणी मुद्दाम नोंदवण्यासारख्या आहेत.
page_43_line_14.png,"""कुंडल गाव सी.आय.डी.चे जाळे बनले होते. रात्री-अपरात्री १०-२० लोक"
page_43_line_15.png,सारखे फिरत असायचेच. कऱ्हाड पोलीस ठाण्याला अण्णांची बातमी मिळाली.
page_43_line_16.png,अधिकार्‍्यांत चर्चा सुरू झाली. १९४३ सालच्या जानेवारी महिन्याची सात तारीख
page_43_line_17.png,असावी. पहाटे कुंडलवर मोठा छापा घालण्याची तयारी सुरू झाली. कैदेत
page_43_line_18.png,ठेवलेल्या एका इसमाला तिचा सुगावा लागला आणि त्याने लाख भानगडी करून
page_43_line_19.png,आमच्या बाजूच्या बहिर्जी पथकाचे काम करणाऱ्या माणसाला ६ तारखेच्या
page_43_line_20.png,"संध्याकाळी '; ळा बातमी दिली, की कुंडलला एका वडाराच्या घरी पाटील राहतात"
page_43_line_21.png,हे पोलिसांना समजले आहे. त्यांचा पहाटे ४ ला छापा येईल. त्या इसमाने २५ मैलांचे
page_43_line_22.png,अंतर सायकलवरून दोन तासात तोडून ही बातमी नाथाजी लाड यांना दिली. सर्व
page_43_line_23.png,आश्चर्यचकित झाले आणि अण्णांना तात्काळ येथून १० मैल अंतरावरील
page_43_line_24.png,चिखळगोठण गावी पोहोचते करण्याची कामगिरी अप्पा मास्तरांच्यावर आली. रात्री
page_43_line_25.png,१० वाजता जेवण करून अण्णा निघाले. चिखलगोठणातील काँग्रेसचे निष्ठावंत
page_43_line_26.png,कार्यकर्ते गंगाधरराव चिटणीस यांच्या घरी अण्णांबरोबरच्या मंडळींसह पहाटे ४ला
page_43_line_27.png,पोहोचले. तेथेच झोपले नि दुसरे दिवशी एका आडवळणी घरात मुक्काम केला.
page_44_line_1.png,संध्याकाळी कुंडलला छापा पडल्याची बातमी आलीच. बरोबर त्याच वडाराच्या
page_44_line_2.png,घरावर पोलिसांनी छापा घातला होता!
page_44_line_3.png,प्रतिसरकारची संघटना जर एवढी कार्यक्षम आणि नेमकेपणाने काम करणारी
page_44_line_4.png,"नसती, नाना पाटलांवर प्रेम करणारे लोक ठायी ठायी तयार नसते तर असे छापे"
page_44_line_5.png,चुकवणे शक्‍यच नव्हते.
page_44_line_6.png,चिखलगोठणमधे ज्या घरात अण्णांना राहावे लागले ते एका गुरव
page_44_line_7.png,कार्यकर्त्याचे घर होते. तो अत्यंत गरीब. त्यामानाने घरही लहान आणि पडझड
page_44_line_8.png,झालेले. घरात बायका-पोरे कुणी नव्हती. दुपारी १२ वाजतासुद्धा रात्री १२ वाजता
page_44_line_9.png,असतो तसा घनघोर अंधार असणारे हे घर होते. गुरव सच्चा सैनिक. घर सुरक्षित.
page_44_line_10.png,म्हणून याच घरात राहायचे पक्के ठरले. दीड महिना रात्रंदिवस या अंधारकोठडीत
page_44_line_11.png,रहावे लागले. दीड महिन्यानंतर अप्पासाहेब लाड अण्णांना तिथून हलवून
page_44_line_12.png,दुसरीकडे नेण्यासाठी गेले. ओलाव्यामुळे त्या ठिकाणी अत्यंत कुबट असा घाण वास
page_44_line_13.png,येत होता. पिसवांचे साम्राज्य होते. अप्पा लाडांना तिथे झोपच येईना! तेव्हा त्यांनी
page_44_line_14.png,"अण्णांना विचारले,""अण्णा, तुम्ही राहता तरी कसे असल्या झोपड्यात?""अण्णांनी"
page_44_line_15.png,"उत्तर दिले, ""ही माझी तपश्चर्या आहे! कुठे बस म्हणाल तिथे बसणे हीच आजची"
page_44_line_16.png,"माझी कामगिरी आहे!"""
page_44_line_17.png,प्रतिसरकारच्या या आधारस्तंभाला अज्ञा भयानक जीवनाचा सामना करावा
page_44_line_18.png,लागत होता. असा सामना केला नसता तर प्रतिसरकारचा नैतिक आधार आणि
page_44_line_19.png,जनमानसात क्रांतिकारकांना पाया करून देणारा इतिहासाचा स्त्रोत संपला असता.
page_44_line_20.png,प्रतिसरकारला हादरा बसून ते खिळखिळे होऊ शकले असते.
page_44_line_21.png,आटपाडी तालुक्‍यात धुळे खजिना लुटीनंतर ब्रिटिश पोलिसांची कडक
page_44_line_22.png,टेहेळणी सुरू झाली. औंध संस्थानच्या पाठिंब्यामुळे आटपाडी गाव हे सर्वात सुरक्षित
page_44_line_23.png,ठिकाण होते. पण तेही आता धोकादायक बनले. क्रांतिसिंहांचे शिष्य नागनाथ
page_44_line_24.png,"नायकवडी, जी.डी. लाड वगैरेंनी १४ एप्रिल १९४४ रोजी साडेपाच लाखांचा धुळे"
page_44_line_25.png,खजिना लुटला. या खजिना लुटीचा प्राथमिक बेत आणि आराखडा आटपाडी येथेच
page_44_line_26.png,ठरवला गेला होता. तिथल्या खादी- ग्रामोद्योग केंद्रात काम करणारे धुडकू तानाजी
page_44_line_27.png,"ठाकरे हे सुरुवातीचे संपर्क व्यक्ती होते. या आखणीत, स्वतः शस्त्र हाती घेऊन आणि"
page_44_line_28.png,घोड्यावर आरूढ होऊन प्रत्यक्ष भूमिगत चळवळीत सहभागी झालेल्या राजमतीताई
page_45_line_1.png,पाटील सुद्धा होत्या. ५४॥ लाखांचा खजिना लुटून पसार झालेले कार्यकर्ते
page_45_line_2.png,पोलिसांच्या हाती लागत नव्हते. त्यामुळे नाना पाटलांचा शोध घेण्याचे काम पोलीस
page_45_line_3.png,जास्त तीव्रतेने करू लागले. त्यामुळे तेवढ्या काळात आटपाडीत राहणे असुरक्षित
page_45_line_4.png,बनले. तिथून दुसरीकडे मुक्काम हलवण्याची आठवणसुद्धा क्रांतिरिंहांची परीक्षा
page_45_line_5.png,पाहणारीच आहे.
page_45_line_6.png,"""एका रात्री निघाले. पायी प्रवास. नानांची दृष्टी अधू झालेली. त्यात गेल्या"
page_45_line_7.png,दोन वर्षांत चालण्याची सवय कमी झाल्याने मांडीस मांडी घासून मांड्यांचे चामडे
page_45_line_8.png,"निघून गेळे. खरसुंडीजवळ तांबडे फुटले. गावात राहावयाचे नाही, म्हणून घाट"
page_45_line_9.png,चढून गेल्यावर खानापूर-बलवडीच्या पूर्वेस एक-दीड मैलावर भुवनेश्वरीचे देवालय
page_45_line_10.png,"लागते, त्या देवळात मुक्काम ठोकला."
page_45_line_11.png,"""भुवनेश्वरीच्या पूर्वेस एक लहानसा ओढा वाहतो. त्या ओढ्यावर सर्वजण"
page_45_line_12.png,"हात, पाय, तोंड वगैरे धुऊन न्याहारी करीत बसले होते. इतक्यात एक बाई"
page_45_line_13.png,खरसुंडीहून बळवडीस निघाली होती. तिने यांच्याकडे थोडी भाकरी मागितली.
page_45_line_14.png,तिला दोन चपात्या दिल्या. त्याबरोबर तिने आणखी दोन चपात्या मागितल्या. परंतु
page_45_line_15.png,दोनच चपात्या प्रत्येकाच्या वाटणीस येत होत्या. त्यामुळे तिला आणखी चपात्या देता
page_45_line_16.png,आल्या नाहीत. त्या चपात्या घेऊन ती बाई सरळ बलवडीस गेली. तिने चावडीवरील
page_45_line_17.png,"लोकांस सांगितले की, 'भुवनेश्वरीच्या देवालयात फरारी लोक आहेत; एक फार"
page_45_line_18.png,दांडगा आहे आणि ते सारे चपात्या खात बसले आहेत.' बलवडीपासून दोन-तीन
page_45_line_19.png,मैलावर खानापूर गाव आहे. तेथे पोलीस पार्टी होती. गावकऱ्यांनी तिकडे एक महार
page_45_line_20.png,"पाठवून दिला व सर्व गावाने काठ्या, कुऱ्हाडी, भाळे घेऊन भुनेश्वरीस वेढा टाकला."
page_45_line_21.png,डॉ. उत्तमरावांनी हा सर्व प्रकार पाहाताच ते चटकन मेंढरे राखणाऱ्या धनगरात
page_45_line_22.png,जाऊन मिसळले व पाहुण्यापहीचे नाते लावीत त्यांच्याशी समरस झाले.
page_45_line_23.png,"""इकडे देवळात गोविंदराव मिरगे, नाथाजी, सावळाराम वगैरे मंडळी होती."
page_45_line_24.png,"त्यांना गावकर्‍यांनी बराच दम भरला. त्यांनी, 'आम्ही मद्रासकडचे पाहुणे आहोत."
page_45_line_25.png,आत शेटजी झोपले आहे. आम्ही खुरसुंडीस देवाला आलो आहोत.' वगैरे थापा
page_45_line_26.png,सांगण्यास सुरुवात केली. पण त्यावर कोणाचाच विश्वास बसेना. शेवटी गावकऱ्यांनी
page_45_line_27.png,"विचारले, 'तो दांडगा बुवा कोठे आहे?''ते आमचे शेटजी. आत झोपले आहेत.' तेव्हा"
page_45_line_28.png,दाराच्या तोंडाशी उभे राहून प्रत्येकजण पाटलांना हाक मारू लागला. परंतु आत
page_45_line_29.png,जाण्याचे धैर्य कोणासच होईना. शेवटी नाना पाटलांनी आपल्या उ्गाखालचे
page_46_line_1.png,"रिव्हॉल्वर पिशवीत घालून, आपले अंग थर थर कापत आहे असे भासवून ते बाहेर"
page_46_line_2.png,"येऊन आपल्या सहकाऱ्यांना म्हणू लागले, 'मी नको म्हणत होतो यायला, तर उगीच"
page_46_line_3.png,मला आणले. मी शेटजी माणूस साताऱ्यात नाना पाटलांचे लोक त्रास देतात अज्ञी मी
page_46_line_4.png,"बातमी ऐकली, तीच खरी ठरली शेवटी.'"
page_46_line_5.png,"""इतक्यात गावचा पोलीस पाटील पुढे आला. त्याने एकदम पाटलांच्या"
page_46_line_6.png,"पायावर डोके ठेवले व सर्व गावकऱ्यांना रागावून चला, बाजूला व्हा' असे म्हणून"
page_46_line_7.png,सर्वांना त्याने बाजूला सारले. अण्णा व त्यांचे सहकारी यांना त्याने गावात घेऊन
page_46_line_8.png,"जाऊन दूध दिले नि गाडी करून पार्‍्यापर्यंत दिवसा पोहोचते केले!"""
page_46_line_9.png,इथेही १९३० ते १९४२ ची नाना पाटलांची भ्रमंती आणि जनतेत मिसळून
page_46_line_10.png,तिला प्रेरणा देण्याची क्रांतिकारी मोहीमच उपयोगी पडली. जनतेने क्रांतिरिहांवर
page_46_line_11.png,अलोट प्रेम केले. त्यांना हातावरच्या फोडाप्रमाणे जपले. याचा हा आणखी एक
page_46_line_12.png,पुरावा होता. असे पुरावे ठाई ठाई मिळत होते.
page_46_line_13.png,"डॉ. उत्तमराव पाटलांची अश्ीच एक चित्तथरारक आठवण आहे. ते म्हणतात,"
page_46_line_14.png,"""आम्ही चिखलगोठणहून दुपारी एकच्या सुमारास निघालो होतो. माझ्यासोबत"
page_46_line_15.png,"लढ्यातला एक सहकारी पांडू हा होता. गावे, नदी-नाले ओलांडत एका गावाजवळ"
page_46_line_16.png,पोहोचलो. पांडूने मला एका आंब्याच्या झाडाखाली बसवले व तो पुढे गेला. एक-
page_46_line_17.png,दोन घंटे तसेच निघून गेले. एवढ्यात ३-४ बंदूकधारी तरुण येताना दिसले. जवळ
page_46_line_18.png,"येताच त्यांनी खुणावले, तसा त्यांच्यामागून मी चालू लागलो. अर्ध्या तासात गाव"
page_46_line_19.png,आले! त्यांनी मला एका वाड्यात नेले व तेथे एका ठिकाणी बसवले. वाड्यात सर्वत्र
page_46_line_20.png,धामधूम चाळू होती. मी आपला मुकाटपणे सर्व पाहात होतो. एवढ्यात मला
page_46_line_21.png,"नेण्यासाठीपांडू आला. मी पांडूला विचारले, 'अरे काय आहे? आपण कुठे आहोत? हे"
page_46_line_22.png,गाव कोणते?'
page_46_line_23.png,"'मामा, अहो हे कुडल गाव, तुम्ही आता बसला होता ते जी. डी. लाडांचे घर,"
page_46_line_24.png,शेजारी नाथाजी लाडांचे.' पांडूने खुलासा केला.
page_46_line_25.png,'मग इथं पोलीस पार्टी नाही?' मी कुतूहलाने विचारले.
page_47_line_1.png,"'आहे की, १०० पोलिसांची गॅट, व्हॅन, वायरलेससह जय्यत तयार आहे!' पांडू"
page_47_line_2.png,सहज आणि हसत सांगत होता.
page_47_line_3.png,'१०० पोलिसांची गॅट गावातच आहे!' हे ऐकून माझ्या पोटात मात्र धस्स
page_47_line_4.png,झाल्याशिवाय राहिले नाही!
page_47_line_5.png,आम्ही एक नाला उतरून पलीकडे गेलो. पलीकडं अंबराई होती. झाडाला
page_47_line_6.png,८-१० बत्त्या टांगलेल्या होत्या. बाजूस एक खोपटे होते. त्यातही बत्तीचा उजेड
page_47_line_7.png,होता. शेतात गुऱ्हाळाची घाई असते तशी सर्वत्र घाईगर्दी होती. उत्साह ओसंडून
page_47_line_8.png,जात होता. त्या जागेस जत्रेचे स्वरूप आले होते.
page_47_line_9.png,"'पांडू, अरे हे काय आहे?' मी काकुळतीला येऊन विचारत होतो. पण माझ्या"
page_47_line_10.png,या प्रश्‍नावर तो नुसता हसत होता.
page_47_line_11.png,"'अरे, अरे आहे काय ही भानगड पांड्या?'मी चिडून गेलो. तेव्हा पांडूने माझा"
page_47_line_12.png,हात धरला अन्‌ गर्दीतून वाट काढत पुढे नेत नेत मला त्या खोपटात रेटून घातले.
page_47_line_13.png,खोपटाच्या आसपास बंदूकधारी तुफान सैनिक खडा पहारा देत होते. मी त्या
page_47_line_14.png,खोपटात शिरलो. बत्तीच्या उजेडात एका बाजेवर क्रांतिसिंह नाना पाटील बसले
page_47_line_15.png,होते. उदबत्यांचा घमघमाट सुटला होता. मी दिड्मूढ झालो होतो!मला पाहाताच
page_47_line_16.png,"नाना पाटील उठले, मला कडकडून मिठी मारली व आपल्या शेजारी बाजेवर त्यांनी"
page_47_line_17.png,बसवून घेतले!
page_47_line_18.png,“नाना पाटलांसमोर बेलभंडारा आणि एक तळपणारी तलवार ठेवली होती.
page_47_line_19.png,त्या खोपटाच्या प्रवेशद्वारातून ते बंदूकधारी द्वारपाल एकेकाला आत सोडत होते.
page_47_line_20.png,"आत येणारा प्रत्येकजण बेलभंडारा उचली, तलवारीला हात लावी व नाना"
page_47_line_21.png,पाटलांना कडकडून मिठी मारी. कुणी त्यांच्या पायावर लोटांगण घेत. शेजारी उभे
page_47_line_22.png,असलेले दोन तुफान सैनिक मग त्यास भंडारा लावीत व त्यांच्या अंगावरही तो
page_47_line_23.png,उधळीत.
page_47_line_24.png,"""एवढ्यात एक करारी पण तेजस्वी तरुण आत आला. त्याने प्रथम बेल-"
page_47_line_25.png,"भंडार्‍्यास स्पर्हा करून सरळ तलवारीसच हात घातला, अन्‌ डोळ्याचे पाते लवते न"
page_47_line_26.png,लवते तोच ती तलवार त्याने आपल्या दणकट मनगटावरून सरकन्‌ फिरवली.
page_48_line_1.png,रक्ताची चिळकांडी उडाली. त्या रक्ताचा टिळा त्याने नाना पाटलांना आणि शेजारी
page_48_line_2.png,उभ्या असणाऱ्या मलाही लावला! माझ्या अंगावर रोमांच उभे राहिले!
page_48_line_3.png,"""दरम्यान एक गाडी बाहेर उभी राहिली. त्यातून तीन ख्रियाउतरल्या. त्या"
page_48_line_4.png,"आत आल्या. त्या होत्या नाना पाटलांच्या कन्या, भगिनी आणि माता! नानांची कन्या"
page_48_line_5.png,"हौशाताई त्यांना बिलगली, तर खाली मान घालून उभ्या असलेल्या आपल्या"
page_48_line_6.png,"भगिनीला त्यांनी जवळ बोलावले, तिला प्रेमाने थोपटले. मग आपल्या वृद्ध मातेच्या"
page_48_line_7.png,पायावर त्यांनी डोके ठेवले. आईने आपल्या या क्रांतिपुत्राची इडापिडा टळो म्हणून
page_48_line_8.png,कानशिलावर बोटे मोडली! पुन्हा भंडारा उधळण्यात आला!
page_48_line_9.png,"""बाहेर सर्व क्रांतिवीरांमध्ये उत्साह भरून वाहात होता. भाले, तलवारी,"
page_48_line_10.png,फरशा व बंदुका यांनी सज्ज असलेला स्वातंत्र्यवीरांचा तो समुदाय म्हणजे अजब
page_48_line_11.png,दृश्य होते. मी तर अवाक्‌ होऊन बघतच राहिलो! लवकरच प्रसाद वाटला गेला.
page_48_line_12.png,"भंडारा उधळला गेला आणि मग 'छत्रपती शिवाजीमहाराज की जय', महात्मा गांधी"
page_48_line_13.png,की जय' असा जयघोष सर्वत्र दुमदुमला! या घोषणांनी वातावरणाचा उत्कर्षबिंदू
page_48_line_14.png,गाठला गेला अन्‌... घोषणांचा निनाद आसमंतात विरतो न विरतो तोच सर्व बत्त्या
page_48_line_15.png,विझवल्या गेल्या! क्रांतीचे ते दूत पाच मिनिटांच्या आत सर्व दिशांनी जसे आले होते
page_48_line_16.png,तसे निघून गेले. मागे उरला चिडीगूप अंधार अन्‌ आम्ही पाच-सहाजण. नाना
page_48_line_17.png,"पाटील, नाथाजी, पांडू, मी व आमचे दोन वाटाडे!"
page_48_line_18.png,"""मग आम्हीही निघालो. पावसाची रिपरिप सुरू होती. आमची पावले पुढं"
page_48_line_19.png,पडत होती. पण माझ्या डोळ्यांसमोरुन काही क्षणापूर्वीचे ते तेजस्वी दृश्य काही
page_48_line_20.png,बाजूला होत नव्हते. सातार्‍याचे हे अजब दर्शन मला प्रथमच घडले होते. ४२ ची
page_48_line_21.png,चळवळ सुरू होऊन दोन वर्षांचा काळ लोटला होता. भारतातील स्वातंत्र्याचा लढा
page_48_line_22.png,मरगळून पडला होता. या पार्श्वभूमीवर हा बेल-भंडाऱ्याचा कार्यक्रम म्हणजे सर्वत्र
page_48_line_23.png,पसरलेल्या काळ्याकुट्ट अंधारात लखकन कडाडणारी वीज वाटला! अंधाराचा छेद
page_48_line_24.png,"घेऊन वातावरण उजळून टाकणारा. सातारच्या जनतेचे हे दिव्य दर्शन होते!"""
page_48_line_25.png,क्रांतिसिहांच्या महानतेचेही हे दिव्य दर्शन होते.
page_48_line_26.png,बहुजन-कष्टकरी जनतेचे प्रतिसरकार
page_49_line_1.png,टक्‍के कार्यकर्ते होते. एकंदरीने प्रतिसरकार बहुजन कष्टकऱ्यांच्या नेतृत्वाखाली
page_49_line_2.png,चालत होते.
page_49_line_3.png,त्या वेळच्या साताऱ्या जिल्ह्यात ५४.९ टक्के कुणबी होते. प्रतिसरकारच्या
page_49_line_4.png,कार्यकर्त्यांत त्यांची संख्या ५० टक्के होती. त्यांचे प्रतिनिधित्व समाजातील त्यांच्या
page_49_line_5.png,एकूण टक्केवारीच्या जवळपास होते. ब्राह्मण कार्यकर्त्यांची संख्या त्या काळातील
page_49_line_6.png,टक्केवारीपेक्षा जास्त होती. समाजातील टक्केवारी ४.७ होती आणि प्रतिसरकारच्या
page_49_line_7.png,पुढारी कार्यकर्त्यांमध्ये त्यांची संख्या १५.२ टक्के होती. वाणी आणि जनांची
page_49_line_8.png,टक्केवारी प्रतिसरकारमध्ये १०.८६ टक्के होती. हीसुद्धा समाजातील त्यांच्या
page_49_line_9.png,टक्केवारीपेक्षा जास्त होती. स्पृशय बलुतेदारांची संख्या त्या वेळच्या समाजात ९.५५
page_49_line_10.png,टक्के होती आणि प्रतिसरकारमध्ये १५-२ टक्के. मुस्लिमांची समाजातील टक्केवारी
page_49_line_11.png,३-४ होती तर प्रतिसरकारमध्ये ४.३४ होती. अस्पृश्य बलुतेदारांची त्या वेळच्या
page_49_line_12.png,समाजातील टक्केवारी १०.७६ होती आणि प्रतिसरकारमध्ये ४.३४ अस्पृश्य
page_49_line_13.png,बलुतेदारांच्या प्रतिनिधित्व समाजातील त्यांच्या टक्केवारीपेक्षा बरेच कमी होते.
page_49_line_14.png,वयाच्या दृष्टीने पाहिले तर प्रतिसरकारचे एकंदर नेतृत्व तरुण होते असेच
page_49_line_15.png,म्हणावे लागेल. ४६ प्रमुख कार्यकर्त्यांपैकी ४२ कार्यकर्ते पस्तीस वर्षांपेक्षा कमी वय
page_49_line_16.png,असलेले होते. यापैकी १९ कार्यकर्ते २५ पेक्षा कमी वय असलेले होते. फक्त ४ जणच
page_49_line_17.png,"३५ पेक्षा जास्त वय 'असलेले होते. यामध्ये स्वतः क्रांतिसिंह नाना पाटील, बर्डे"
page_49_line_18.png,"गुरुजी, पांडू मास्तर यांचा समावेश होता."
page_49_line_19.png,कोणत्याही कम्युनिस्ट पक्षापेक्षा शोषित वर्ग-जातींचे तुलनात्मकरीत्या चांगले
page_49_line_20.png,"प्रतिनिधित्व प्रतिसरकारच्या एकंदर नेतृत्वात झाले होते. याचे कारण, सत्यशोधक"
page_49_line_21.png,"चळवळीने घडवलेली जागृती, सत्यश्नोधक विचारांच्या आधारावर १९१९ ते २१ पर्यंत"
page_49_line_22.png,झालेला कूळ शेतकरी आणि बलुतेदारांचा उठाव हे होते. म. गांधींनी सत्यशोधक
page_49_line_23.png,भूमिकेविषयी जवळकीची धोरणे घेतली. स्वतः होऊन सत्यशोधक पुढाऱ्यांना
page_49_line_24.png,भेटण्याची कृती केली. त्यामुळे क्रांतिसिह नाना पाटील यांच्यासारखा नेता
page_49_line_25.png,साताऱ्याच्या काँग्रेसला मिळाला. ही कारणेसुद्धा महत्त्वाची आहेत. नाना पाटलांच्या
page_49_line_26.png,"पाठोपाठ, जवळपास त्याच काळात पांडू मास्तर, बर्ड गुरुजींसारखे पुढारीसुद्धा"
page_49_line_27.png,बहुजन समाजातून पुढे आले.
page_50_line_1.png,प्रतिसरकारच्या पुढाऱ्यांच्या फळीत शोषित जातींची आणि कष्टकरीवर्गाची
page_50_line_2.png,टक्केवारी आपण बघितली. शस्रियांच्या टक्‍्केवारीचासुद्धा विचार करणे अत्यंत
page_50_line_3.png,आवश्यक आहे. त्या काळात कुणबी-मराठा समाजातल्या स्रिया जरी होतावर काम
page_50_line_4.png,"करणाऱ्याच होत्या, दररोजचा खर्च चालवण्यासाठी कोंबड्या, अंडी, कोकरे"
page_50_line_5.png,विकायला बाजारात जाणाऱ्या होत्या. फक्त चूल आणि मूल करणाऱ्या नव्हत्या. हे
page_50_line_6.png,"जरी खरे असले तरी त्यांनी चळवळीत काम करण्यासाठी पुरुषांप्रमाणे बाहेर पडणे,"
page_50_line_7.png,"भूमिगत राहणे, शस्त्रे हातात घेऊन पुरुषांच्या बरोबरीने काम करणे फारच अवघड"
page_50_line_8.png,होते. आजही ग्रामीण भागात बहुजन जाति-जमातींमधल्या स्रियांनी पूर्णवेळ
page_50_line_9.png,घराबाहेर राहून चळवळीत काम करणे सामाजिकदृष्ट्या अवघड आहे. भांडवली
page_50_line_10.png,निवडणुकांच्याराजकारणात आता स्रिया भाग घेऊ लागल्या आहेत. पण चळवळीत
page_50_line_11.png,पूर्णवेळ कार्यकर्ती म्हणून फिरणे आणि निवडणुकीत निवडून येऊन लोकप्रतिनिधी
page_50_line_12.png,म्हणून कार करणे यात जमीनअस्मानाचा फरक आहे. आजही चळवळीची कार्यकर्ती
page_50_line_13.png,"म्हणून स््रीने पूर्णवेळ काम करणे, फिरती करणे, बाहेर राहणे हे समाजाला फारसे"
page_50_line_14.png,मंजूर नाही. तेवढे परिवर्तन झालेले नाही.
page_50_line_15.png,"या पार्श्वभूमीवर, त्याकाळात स्रियांनी प्रतिसरकारच्या सशस्त्र चळवळीत पुरुष"
page_50_line_16.png,"कार्यकर्त्याच्या बरोबरीने पूर्ण वेळ बाहेर राहून, भूमिगत अवस्थेत फिरणे किती"
page_50_line_17.png,अवघड असेल याची आपण कल्पना करू शकतो. तरीही अशा काही स्रिया होत्या.
page_50_line_18.png,प्रतिसरकारच्या संघटनेला ही गोष्ट नक्कीच अभिमानास्पद आहे. यात पहिला
page_50_line_19.png,क्रमांक आहे तो कर्मवीर भाऊराव पाटील यांच्या भावकीत जन्माला आलेल्या ऐतवडे
page_50_line_20.png,गावच्या राजमतीताई पाटील यांचा (आताच्या राजमतीताई बिरनाळे). त्यानंतर
page_50_line_21.png,"इंदूताई दिनकरराव निकम, (आताच्या इंदूताई पाटणकर) यांचा घराबाहेर पडून"
page_50_line_22.png,पूर्ण सहभाग करण्यात नंबर लागतो. क्रांतिवीर नागनाथ नायकवडी यांच्या आई
